"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"1064","Roger Chancel","French, 1898–1976","French","Male","1898","1976","",""
"28729","Aaron Morse","American, born 1974","American","Male","1974","0","",""
"6155","Massimo Vignelli","Italian, 1931–2014","Italian","Male","1931","2014","Q2317903","500078468.0"
"183","Manuel Angeles Ortiz","Spanish, 1896–1984","Spanish","Male","1895","1984","Q5994858",""
"9033","Helit, Ulm, Germany","","","","0","0","",""
"5809","Antoni Tàpies","Spanish, 1923–2012","Spanish","Male","1923","2012","Q158099","500011373.0"
"48085","J. Rosado Velez","Puerto Rican","Puerto Rican","Male","0","0","",""
"4294","William Newzam Prior Nicholson","British, 1872–1949","British","Male","1872","1949","Q2066520","500004272.0"
"2921","Gwen John","British, 1876–1939","British","Female","1876","1939","Q274339","500009240.0"
"7471","Hélène Delprat","German, born 1957","German","Female","1957","0","",""
"9292","Alessi S.p.A., Italy","","Italian","","0","0","",""
"5535","Jesús Rafael Soto","Venezuelan, 1923–2005","Venezuelan","Male","1923","2005","Q519367","500027187.0"
"6581","Marguerite Zorach","American, 1887–1968","American","Female","1887","1968","Q6760826","500021908.0"
"9007","Bonniers, Inc., New York","","","","0","0","",""
"29234","Sigurd Melin","Swedish, born 1952","Swedish","Male","1952","0","",""
"25167","J. Powell & Sons, London","","","","0","0","",""
"37372","Iroje Architects & Planners","est. 1989","Korean","","1989","0","",""
"7330","Yvonne Delattre","Swiss","Swiss","Female","0","0","",""
"27315","William Bradford","American, 1823–1892","American","Male","1823","1892","Q8005829","500003752.0"
"47510","Eddie Ruscha","","","","0","0","",""
"8285","Kerry James Marshall","American, born 1955","American","Male","1955","0","Q832432","500116210.0"
"5982","Anne Turyn","American, born 1954","American","Female","1954","0","",""
"28335","Kokuyo S&T Co., Ltd.","Japan","Japanese","","0","0","",""
"8563","Bob Jackson","American, born 1934","American","Male","1934","0","",""
"30187","Rudy VanderLans","Dutch, born 1955","Dutch","Male","1955","0","",""
"1063","Martín Chambi","Peruvian, 1891–1973","Peruvian","Male","1891","1973","Q288159","500037196.0"
"38009","Betsy Damon","American, born 1940","American","Female","1940","0","",""
"705","Christine Boumeester","Dutch, 1904–1971","Dutch","Female","1904","1971","",""
"28746","Sally Osborn","British, born 1961","Scottish","Female","1961","0","",""
"47843","Paul Anka","Canadian, born 1941","","","1941","0","",""
"48488","John Ahearn","American, born 1951","American","Male","1951","0","",""
"10591","Sointu Incorporated, New York, NY","","","","0","0","",""
"42854","Joseph Byrd","American, born 1937","American","Male","1937","0","",""
"45290","Peter van Riper","American, 1942–1998","American","","1942","1998","",""
"10399","Swid Powell, New York","","","","0","0","",""
"44659","dlandstudio","est. 2005","","","2005","0","",""
"816","Robert Brownjohn","American, 1925–1970","American","Male","1925","1970","",""
"28066","Blizzard Protection Systems, Ltd.","UK","","","0","0","",""
"4571","Gabor Peterdi","American, born Hungary. 1915–2001","American","Male","1915","2001","Q970016","500022299.0"
"68049","Modern Meadow","American, founded 2011","American","","2011","0","",""
"2873","J. Jacquelin","French","French","","0","0","",""
"4241","Otto Natzler","American, born Austria. 1908–2007","American","Male","1908","2007","Q690713","500102867.0"
"4513","Edward Paschke","American, 1939–2004","American","Male","1939","2004","Q3047197","500018520.0"
"36251","Peter Downsbrough","American, born 1940","American","Male","1940","0","",""
"28334","Philips Design","The Netherlands, est. 1925","Dutch","","1925","0","",""
"28773","Michael S. Riedel","German, born 1972","German","Male","1972","0","",""
"32621","Leslie Hewitt","American, born 1977","American","Female","1977","0","",""
"8656","Georgina Starr","British, born 1968","British","Female","1968","0","",""
"38029","Roe Ethridge","American, born 1969","American","Male","1969","0","",""
"747","Pieter Brattinga","Dutch, born 1931","Dutch","Male","1931","0","Q1894090","500116719.0"
"6844","Benedict Tisa","American, born 1942","American","Male","1942","0","",""
"67805","Joanna Hogg","British, born 1960","British","Female","1960","0","",""
"44653","Halil Altindere","Turkish, born 1971","Turkish","Male","1971","0","",""
"27680","Bruce Gitlin","American, born 1942","American","","1942","0","",""
"1878","Ian Hamilton Finlay","British, 1925–2006","British","Male","1925","2006","Q567547","500023934.0"
"135","Manuel Álvarez Bravo","Mexican, 1902–2002","Mexican","Male","1902","2002","Q712262","500028115.0"
"2391","Svavar Gudnason","Icelandic, 1909–1988","Icelandic","Male","1909","1988","Q3481708","500100530.0"
"7968","Jim Shaw","American, born 1952","American","Male","1952","0","Q6198060","500056898.0"
"25190","Chloe Piene","American, born 1972","American","Female","1972","0","Q5102880","500121269.0"
"37855","Kukryniksy (collective)","Russian, founded 1924","Russian","","1924","0","",""
"10793","Elektroakusticni Laboratorij, Ljubljana, Yugoslavia","","","","0","0","",""
"7561","Laurids Ortner","Austrian, born 1941","Austrian","Male","1941","0","Q1808327","500089401.0"
"10747","Paul Mayen Designs, New York, NY","","","","0","0","",""
"4126","Robert Motherwell","American, 1915–1991","American","Male","1915","1991","Q165275","500016415.0"
"47599","The Nig-Heist","USA, est. 1981","","","0","0","",""
"3894","George McNeil","American, 1908–1995","American","Male","1908","1995","",""
"37992","Klaus Groh","German, born 1936","Polish","","1936","0","",""
"115","Yves Alix","French, 1890–1969","French","Male","1890","1969","",""
"1013","Felice Casorati","Italian, 1883–1963","Italian","Male","1883","1963","Q574616","500021131.0"
"3826","Ewald Mataré","German, 1887–1965","German","Male","1887","1965","Q700094","500020091.0"
"34539","iGuzzini illuminazione S.p.A.","Italy, est. 1958","","","1958","0","",""
"46176","Centrala Architects","Poland, est. 2000","Polish","","2000","0","",""
"9607","Werkstätten Karl Hagenauer, Vienna","","","","0","0","",""
"8430","Cesare Casati","Italian, 1936","Italian","Male","1936","0","",""
"6240","Nicolaas Warb (Sophie Warburg)","Dutch, 1906–1957","Dutch","Female","1906","1957","",""
"25412","Ryan McGinness","American, born 1972","American","Male","1972","0","Q7384311","500284525.0"
"49194","Newton Harrison","American, born 1932","American","Male","1932","0","",""
"3037","Pat Keely","British","British","Male","0","0","",""
"12310","Lev Shekhtel [Lev Zhegin]","","","Male","0","0","",""
"9650","Tiroler Glashütte, Claus Joseph Riedel K.G., Kufstein/Tirol, Austria","","","","0","0","",""
"1997","Mary E. Frey","American, born 1948","American","Female","1948","0","",""
"2694","Josef Hoffmann","Austrian, 1870–1956","Austrian","Male","1870","1956","Q84250","500019177.0"
"3570","Ross Littell","American, 1924–2000","American","Male","1924","2000","",""
"4574","Roland Petersen","American, born 1926","American","Male","1926","0","",""
"2094","Piero Gatti","Italian, born 1940","Italian","Male","1940","0","",""
"48542","Janice Yudell","","","Female","0","0","",""
"9933","Deutsche Werkstätten für Handwerkskunst, Germany","","","","0","0","",""
"3652","Nathan Lyons","American, 1930–2016","American","Male","1930","2016","Q16091693","500089288.0"
"30695","Materialise NV","Belgium, est. 1995","Belgian","","1995","0","",""
"27989","Alfredo Volpi","Brazilian, born Italy. 1896–1988","Brazilian","Male","1896","1988","Q1788014","500118066.0"
"47019","Joy Division","British, active 1976–1980","British","","1976","1980","",""
"12074","Maria Siniakova","Russian, 1898–1989","Russian","Female","1898","1989","",""
"69261","Amy Congdon","British, born 1986","British","","1986","0","",""
"10776","Oluce, Milan, Italy","","","","0","0","",""
"7846","Bernard Rancillac","French, born 1931","French","Male","1931","0","Q2898497","500329203.0"
"1533","Jan Dibbets","Dutch, born 1941","Dutch","Male","1941","0","Q573374","500010799.0"
"3143","Walther Klemm","German, 1883–1957","German","Male","1883","1957","",""
"38141","Danh Vo","Danish, born Vietnam 1975","Danish","Male","1975","0","",""
"36724","Walter O. Grimm","German, 1894–1919","German","Male","1894","1919","",""
"48525","Tom Finkelpearl","","","Male","0","0","",""
"4703","Liliana Porter","Argentine, born 1941","American","Female","1941","0","Q528501","500116707.0"
"5414","Walter Richard Sickert","British, 1860–1942","British","Male","1860","1942","Q703369","500001141.0"
"3996","Zwi Milshtein","Israeli, born 1934","Israeli","Male","1934","0","",""
"5091","Andrew Joseph Russell","American, 1830–1902","American","Male","1830","1902","Q4757433","500028827.0"
"5223","Edwin Schlossberg","American, born 1945","American","Male","1945","0","Q3048809","500242227.0"
"7086","John Fekner","American, born 1950","American","Male","1950","0","Q628282","500085220.0"
"4608","Lil Picard","American, 1899–1994","American","Female","1899","1994","",""
"47174","Michael Lavine","","","Male","0","0","",""
"7521","Marlene Dumas","South African, born 1953","South African","Female","1953","0","Q260617","500093895.0"
"50003","Alfredo Hlito","Argentine, 1923–1993","Argentine","Male","1923","1993","",""
"23057","Nottingham Rehab Ltd., England","","","","0","0","",""
"9522","Alessi, Crusinallo, Italy","Italian, est. 1921","Italian","","1921","0","",""
"669","Robert Bononno","American","American","Male","0","0","",""
"2409","Michel Guino","French, 1926–2013","French","Male","1926","2013","",""
"1789","Charles Fahlen","American, 1939–2010","American","Male","1939","2010","",""
"48791","Lucienne Day","British, 1917–2010","British","Female","1917","2010","",""
"21398","George Maciunas","American, born Lithuania. 1931–1978","American","Male","1931","1978","Q455931","500075547.0"
"1617","Werner Drewes","American, 1899–1985","American","Male","1899","1985","Q2561038","500013191.0"
"24697","Tokujin Yoshioka","Japanese, born 1967","Japanese","Male","1967","0","Q4053785","500269151.0"
"11108","Welch Allyn Inc., Skaneateles Falls, NY","","","","0","0","",""
"42743","Thompson","","","","0","0","",""
"132113","Studio Klarenbeek & Dros","Dutch, founded 2014","Dutch","","2014","0","",""
"1559","Otto Dix","German, 1891–1969","German","Male","1891","1969","Q153104","500028047.0"
"4856","Ad Reinhardt","American, 1913–1967","American","Male","1913","1967","Q345569","500013982.0"
"2577","Thomas Theodor Heine","German, 1867–1948","German","Male","1867","1948","Q216004","500031323.0"
"5981","James Turrell","American, born 1943","American","Male","1943","0","Q740966","500009338.0"
"43289","Walter Marchetti","Italian, born 1931","Italian","","1931","0","",""
"10080","Fopais Franchini, Milan","","","","0","0","",""
"8100","Hans Poelzig","German, 1869–1936","German","Male","1869","1936","Q76734","500013060.0"
"5263","Rudolf Schoofs","German","German","Male","0","0","Q824916","500000523.0"
"32750","Chip Lord","American, born 1944","American","Male","1944","0","Q5101523","500014939.0"
"44767","Mario Gandelsonas","American, born Argentina, 1938","American","Male","1938","0","",""
"6853","Siegfried Schott","German, 1897–1971","German","Male","1897","1971","",""
"3756","Gerhard Marcks","German, 1889–1981","German","Male","1889","1981","Q61507","500029431.0"
"190","Thomas Annan","British, 1829–1887","British","Male","1829","1887","Q1926294","500010588.0"
"4285","Barnett Newman","American, 1905–1970","American","Male","1905","1970","Q374504","500000960.0"
"3648","George Platt Lynes","American, 1907–1955","American","Male","1907","1955","Q474144","500003292.0"
"22501","Krystallglasmanufaktur Theresienthal Gmbh, Zweisel, Germany","","","","0","0","",""
"9762","Lemurian Crafts","","","","0","0","",""
"68030","Hille","British, est. 1906","British","","1906","0","",""
"281","Jo Baer","American, born 1929","American","Female","1929","0","Q1689871","500009657.0"
"3682","Sempan Maekawa","Japanese, 1888–1960","Japanese","Male","1888","1960","",""
"44768","Diana Agrest","American, born Argentina, 1945","American","Female","1945","0","",""
"9019","Robinson, Lewis and Rubin, Inc., Brooklyn, NY","","","","0","0","",""
"42157","Ji Weiyu","Chinese, born 1980","Chinese","","1980","0","",""
"1963","Hollis Frampton","American, 1936–1984","American","Male","1936","1984","Q477638","500063853.0"
"50069","Linens by Dewan","","","","0","0","",""
"847","John Buckland-Wright","British, born New Zealand. 1897–1954","British","Male","1897","1954","Q1566235","500124952.0"
"3206","Komar and Melamid","American","American","Male","0","0","",""
"28728","Paul Morrison","British, born 1966","British","Male","1966","0","Q7152618","500124751.0"
"7826","Jeff Wall","Canadian, born 1946","Canadian","Male","1946","0","Q550428","500101667.0"
"43528","Bart Wasserman","American, 1930–2004","American","Male","1930","2004","",""
"1940","Günther Förg","German, 1952–2013","German","Male","1952","2013","Q561184","500047248.0"
"3941","Mario Merz","Italian, 1925–2003","Italian","Male","1925","2003","Q698877","500089761.0"
"38961","Kiyoji Otsuji","Japanese, 1923–2001","Japanese","Male","1923","2001","Q5972607","500125486.0"
"46144","Stephen Malinowski","American, born 1953","American","Male","1953","0","",""
"10068","Sinclair Radionics Ltd., Huntingdon, England","","","","0","0","",""
"1678","Don Eddy","American, born 1944","American","Male","1944","0","",""
"6052","Aida Vaisman","Argentine, died 1940","Argentine","Female","0","1940","",""
"22530","Rosenthal AG, Germany","","","","0","0","",""
"5816","Jack Taylor","American, 1897–1983","American","Male","1897","1983","",""
"22825","Art Zaaijer","Dutch, born 1958","Dutch","Male","1958","0","",""
"10664","ATH Design International, The Netherlands","","","","0","0","",""
"10404","Strategi/Holmback ApS, Copenhagen","","","","0","0","",""
"4503","Raymond Parker","American, 1922–1990","American","Male","1922","1990","Q7297929","500032519.0"
"5670","Stockmarr","Finnish","Finnish","","0","0","",""
"2500","John Harding","American, born 1940","American","Male","1940","0","",""
"74555","Francis Baudevin","Swiss, born 1964","Swiss","","1964","0","",""
"10618","Rietveld's Workshop, Utrecht","","","","0","0","",""
"5823","Jerzy Tchorzewski","Polish, 1928–1999","Polish","Male","1928","1999","",""
"10290","Zelco Industries, Inc.","USA, est. 1976","American","","1976","0","",""
"43702","Nicolás Paris","Colombian, born 1977","Colombian","Male","1977","0","",""
"3432","Julio Le Parc","Argentine, born 1928","Argentine","Male","1928","0","Q177313","500086043.0"
"5124","David Salle","American, born 1952","American","Male","1952","0","Q2637678","500027321.0"
"23262","Ronan Bouroullec","French, born 1971","French","Male","1971","0","",""
"39045","Franziska Krammel","","","Female","0","0","",""
"11053","Ernest C. Higgins Co. (Allan Follet), Norwood, MA","","","","0","0","",""
"8330","Maurizio Cattelan","Italian, born 1960","Italian","Male","1960","0","Q655398","500116125.0"
"37306","Edit deAk","American, born Hungary (1948–2017)","American","Female","1948","2017","",""
"6872","Ejler Bille","Danish, 1910–2004","Danish","Male","1910","2004","",""
"6467","Lance Wyman","American, born 1937","American","Male","1937","0","Q9020185","500012137.0"
"3443","Jean-Jacques Lebel","French, born 1936","French","Male","1936","0","",""
"6871","Else Alfelt","Danish, 1910–1974","Danish","Female","1910","1974","",""
"67665","Fré Cohen","Dutch, 1903–1943","Dutch","Female","1903","1943","",""
"11006","Theodore Fahrner, Pforzheim, Germany","","","","0","0","",""
"6109","Victor Vasarely","French, born Hungary 1908–1997","French","Male","1908","1997","Q154448","500030657.0"
"9782","ETAC, Sweden","","","","0","0","",""
"3724","Sylvia Plimack Mangold","American, born 1938","American","Female","1938","0","Q7660986","500006404.0"
"9725","Sears Roebuck Co., USA","","","","0","0","",""
"11159","Lexon, France","est. 1990","","","1990","0","",""
"48072","Guillermo González Ruiz","Argentine, born 1937","Argentine","Male","1937","0","",""
"9705","Woodnotes Oy, Helsinki","","","","0","0","",""
"29518","Douglas Schein","American, born 1973","American","Male","1973","0","",""
"44251","James Waring","American, 1922–1975","American","Male","1922","1975","",""
"75340","Simon Goldin","","","Male","0","0","",""
"6508","Masaji Yoshida","Japanese, 1917–1971","Japanese","Male","1917","1971","",""
"11125","Neal Small Designs Inc., New York, NY","est. 1965–1973","","","1965","1973","",""
"7851","Frances Benjamin Johnston","American, 1864–1952","American","Female","1864","1952","Q462707","500009325.0"
"22735","Christopher Chimera","","","Male","0","0","",""
"34863","Jud Yalkut","American, 1938–2013","American","Male","1938","2013","",""
"6459","Frank Lloyd Wright","American, 1867–1959","American","Male","1867","1959","Q5604","500020307.0"
"706","Louis Bouquet","French, 1885–1952","French","Male","1885","1952","",""
"27197","Adolf Rambold","German, 1900–1996","German","Male","1900","1996","",""
"5144","Willem Jacob Henri Berend Sandberg","Dutch, 1897–1984","Dutch","Male","1897","1984","Q480473","500045670.0"
"28272","Hondatsuhin Kogyo Co., Ltd.","Japan, est.1974","Japanese","","1974","0","",""
"4594","Judy Pfaff","American, born 1946","American","Female","1946","0","Q6304556","500118748.0"
"9875","Bang & Olufsen of America, Mount Prospect, IL","","","","0","0","",""
"5010","Osvaldo Romberg","Argentine, born 1938","Argentine","Male","1938","0","",""
"8083","Gordon Parks","American, 1912–2006","American","Male","1912","2006","Q365682","500019962.0"
"33373","Michail Bletsas","Greek, born 1967","Greek","Male","1967","0","",""
"25104","Wiener Porzellanmanufaktur Josef Böck (Josef Böck Porcelain Factory, Vienna)","","","","0","0","",""
"555","James Biederman","American, born 1947","American","Male","1947","0","Q19958994",""
"24000","L. Horokh","","","","0","0","",""
"788","Alexey Brodovitch","American, born Russia. 1898–1971","American","Male","1898","1971","Q525387","500125873.0"
"2481","Richard Hamilton","British, 1922–2011","British","Male","1922","2011","Q159465","500126033.0"
"300","Léon Bakst","Russian, 1866–1924","Russian","Male","1866","1924","Q214666","500009524.0"
"255","Ay-O","Japanese, born 1931","Japanese","Male","1931","0","Q2874830","500125452.0"
"25983","Rodney Graham","Canadian, born 1949","Canadian","Male","1949","0","Q320241","500115975.0"
"6811","Lucinda Childs","American, born 1940","American","Female","1940","0","Q438806",""
"33201","Colin Bulthaup","American, born 1976","American","","1976","0","",""
"49199","Marcel Giró","Spanish, 1913–2011","Spanish","Male","1913","2011","",""
"4744","Patrick Procktor","British, 1936–2003","British","Male","1936","2003","Q7147484","500029828.0"
"31016","Navin Rawanchaikul","Thai, born 1971","Thai","Male","1971","0","",""
"9752","INAX Corporation, Tokoname, Japan","","","","0","0","",""
"4918","Richard Riemerschmid","German, 1868–1957","German","Male","1868","1957","Q64104","500009989.0"
"9772","Fabry Associates, Inc., New York, NY","","","","0","0","",""
"7067","Alison Saar","American, born 1956","American","Female","1956","0","Q4727179","500122244.0"
"37497","Bob Grimes","American","American","Male","0","0","",""
"5569","Daniel Spoerri","Swiss, born Romania. 1930","Swiss","Male","1930","0","Q123487","500031201.0"
"44065","Michael C. Gross","American, born 1945","American","Male","1945","0","",""
"6152","Maria Helena Vieira da Silva","French, born Portugal. 1908–1992","French","Female","1908","1992","Q242399","500124985.0"
"8197","Shahzia Sikander","Pakistani, born 1969","Pakistani","Female","1969","0","Q7462372","500114748.0"
"5119","Ben Sakoguchi","American, born 1938","American","Male","1938","0","",""
"49530","Alberto Greco","Argentine, 1931–1965","Argentine","Male","1931","1965","",""
"10540","Tensor Corporation, Brookyln, NY","","","","0","0","",""
"2712","Pieter Holstein","Dutch, born 1934","Dutch","Male","1934","0","",""
"36505","Sue de Beer","American, born 1973","American","Female","1973","0","",""
"4497","Mimi Parent","Canadian, 1924–2005","Canadian","Female","1924","2005","",""
"7967","Chris Ofili","British, born 1968","British","Male","1968","0","Q1077608","500057423.0"
"47796","Hari Kari","USA, est. c. 1980's","","","0","0","",""
"8301","Jean Crotti","French, 1878–1958","French","Male","1878","1958","Q670319","500031208.0"
"877","David Burliuk","Ukrainian, 1882–1967","Ukrainian","Male","1882","1967","Q610532","500026962.0"
"10219","Amcor, Ltd., Tel Aviv","","","","0","0","",""
"35380","A. Lawrence Kocher","American, 1885–1969","American","Male","1885","1969","",""
"42011","Bernhard Höke","","","","0","0","",""
"2281","Dan Graham","American, born 1942","American","Male","1942","0","Q698436","500115596.0"
"10658","Ideal Standard S.p.A., Milan","","","","0","0","",""
"27037","Walter Hunt","American, 1795–1859","American","Male","1795","1859","",""
"4396","Serge Oldenbourg","French, 1927–2000","French","Male","1927","2000","",""
"3702","William Majors","American, 1930–1982","American","Male","1930","1982","",""
"9739","Langbein, Giftwares Div., Brooklyn, NY","","","","0","0","",""
"1943","Raquel Forner","Argentine, 1902–1988","Argentine","Female","1902","1988","Q7294439","500116569.0"
"10108","Franz Schneider Brakel GmbH & Co., Germany","","","","0","0","",""
"48794","Heal Fabrics, London, U.K.","est. 1810","British","","1810","0","",""
"1752","Max Ernst","French and American, born Germany. 1891–1976","French","Male","1891","1976","Q154842","500115729.0"
"46481","Jimmy Garcia","","","Male","0","0","",""
"616","Bernhard Blume","German, 1937–2011","German","Male","1937","2011","",""
"2668","Stefan Hirsch","American, 1899–1964","American","Male","1899","1964","","500024254.0"
"49108","Loretta Lux","German, born 1969","German","Female","1969","0","",""
"30926","Renée Green","American, born 1959","American","Female","1959","0","",""
"75081","DIAB (Dataindustrier AB), Sweden","est. 1970","","","1970","0","",""
"74388","Miljohn Ruperto","Filipino, born 1971","Filipino","","1971","0","",""
"45587","K. Thomsen, Copenhagen","","","","0","0","",""
"1585","Enrico Donati","American, born Italy. 1909–2008","American","Male","1909","2008","Q2574382","500020337.0"
"10435","Porcelli Assoc., Inc., USA","","","","0","0","",""
"208","Diane Arbus","American, 1923–1971","American","Female","1923","1971","Q234608","500012758.0"
"6014","Unknown Designer","German","German","","0","0","",""
"8557","John Hubbard/Black Star Publishing Company","American, born 1939","American","Male","1939","0","",""
"48533","Nancy Evans","","","","0","0","",""
"5267","John Schott","American, born 1944","American","Male","1944","0","",""
"36882","F. Schumacher & Co","est. 1889","","","1889","0","",""
"46886","Art Byington","","","","0","0","",""
"37694","Jean Tschumi","Swiss, 1904–1962","Swiss","Male","1904","1962","Q117124","500021463.0"
"2931","Allen Jones","British, born 1937","British","Male","1937","0","Q701564","500019636.0"
"25182","Mark Manders","Dutch, born 1968","Dutch","Male","1968","0","Q826213","500116345.0"
"769","Marcel Breuer","American, born Hungary. 1902–1981","American","Male","1902","1981","Q57588","500118800.0"
"3741","Piero Manzoni","Italian, 1933–1963","Italian","Male","1933","1963","Q472756","500010451.0"
"2182","Len Gittleman","American, born 1932","American","Male","1932","0","",""
"35728","Willem de Ridder","Dutch, born 1939","Dutch","Male","1939","0","",""
"9141","Terraillon S.R.L., Italy","","","","0","0","",""
"8695","William Campbell","American, born 1954","American","Male","1954","0","",""
"49541","Dargoljub Pavlov","Serbian, born 1940","Serbian","Male","1940","0","",""
"49568","GOLDIN+SENNEBY","Swedish, est. 2004","Swedish","","2004","0","",""
"28613","Martin Eder","German, born 1968","German","Male","1968","0","",""
"9386","Bent Nobert MDD Industrial Design APS","","","","0","0","",""
"24529","Jean Moral","French, 1906–1999","French","Male","1906","1999","",""
"5634","Théophile-Alexandre Steinlen","French, 1859–1923","French","Male","1859","1923","Q706041","500017451.0"
"35220","Babette Mangolte","French, born 1941","French","Female","1941","0","",""
"11124","John Mascheroni Furniture Co., New York, NY","","","","0","0","",""
"29817","Xu Bing","Chinese, born 1955","Chinese","Male","1955","0","Q1932124","500125592.0"
"11085","Heywood-Wakefield Co., Gardner, MA","","","","0","0","",""
"4057","Piet Mondrian","Dutch, 1872–1944","Dutch","Male","1872","1944","Q151803","500004972.0"
"21325","Michael Baldwin","British, born 1945","British","Male","1945","0","Q1622508","500065266.0"
"873","Daniel Buren","French, born 1938","French","Male","1938","0","Q593621","500033028.0"
"33845","John Hubley","American, 1914–1977","American","Male","1914","1977","Q329972",""
"34886","Paul Dougherty","American, born 1953","American","Male","1953","0","",""
"5319","Antonio Segui","Argentine, born 1934","Argentine","Male","1934","0","Q567070","500014566.0"
"7680","Michael Joaquin Grey","American, born 1961","American","Male","1961","0","Q6831637","500114907.0"
"3516","Tom Levine","American, 1945–2020","American","Male","1945","2020","",""
"27544","Bauhaus Metal Workshop, Weimar, Germany","","German","","0","0","",""
"6194","Édouard Vuillard","French, 1868–1940","French","Male","1868","1940","Q239394","500014954.0"
"2129","Jules Germain","French","French","Male","0","0","",""
"31678","Cory Arcangel","American, born 1978","American","Male","1978","0","Q1135754","500122414.0"
"24429","Erich Comeriner","German, born Austria. 1907–1978","German","Male","1907","1978","",""
"8456","Fernando Campana","Brazilian, born 1961","Brazilian","Male","1961","0","",""
"38410","Moorhead & Moorhead","est. 2000","","","2000","0","",""
"41159","Richard Bampi","German, born Brazil. 1896–1964","German","Male","1896","1964","",""
"36990","Renatus Kuno","","","","0","0","",""
"607","Gay Block","American, born 1942","American","Female","1942","0","Q5528548",""
"27958","Prestige Products","USA","American","","0","0","",""
"44540","Roddy Bogawa","American, born 1962","American","Male","1962","0","",""
"27754","PUMA","Germany","German","","0","0","",""
"3740","Paul (Pavel Mansurov) Mansouroff","Russian, 1896–1984","Russian","Male","1896","1984","",""
"32305","Spike Lee","American, born 1957","American","Male","1957","0","Q51566","500294279.0"
"2357","Red Grooms","American, born 1937","American","Male","1937","0","Q3422714","500008450.0"
"5137","Gilván Samico","Brazilian, born 1928","Brazilian","Male","1928","0","",""
"806","James Brown","American, 1951–2020","American","Male","1951","2020","",""
"35538","Katsuhiro Yamaguchi","Japanese, born 1928","Japanese","Male","1928","0","",""
"924","Harry Callahan","American, 1912–1999","American","Male","1912","1999","Q1383354","500000873.0"
"42741","Chi","","","","0","0","",""
"48909","Dan Peterman","American, born 1960","American","Male","1960","0","",""
"6489","Hiroshi Yamazaki","Japanese","Japanese","Male","0","0","",""
"9556","France Fluocaril","","","","0","0","",""
"29661","Arnolfo di Cambio, Italy","","","","0","0","",""
"33046","Neri Oxman","American, born Israel, 1976","American","Female","1976","0","",""
"11093","J.H. Thorp & Co., Inc., New York, NY","","","","0","0","",""
"26163","Dremefa b.v.","Dutch","Dutch","","0","0","",""
"10913","G. Schanzenbach, Germany","","","","0","0","",""
"6825","David Lusby","American, born 1954","American","Male","1954","0","",""
"1388","Hanne Darboven","German, 1941–2009","German","Female","1941","2009","Q443732","500053940.0"
"638","Blythe Bohnen","American, born 1940","American","Female","1940","0","Q15451740","500030071.0"
"6412","Francis Wishart","British, born 1951","British","Male","1951","0","",""
"3587","Richard Paul Lohse","Swiss, 1902–1988","Swiss","Male","1902","1988","Q547803","500010583.0"
"613","Norman Bluhm","American, 1920–1999","American","Male","1920","1999","Q321158","500027802.0"
"131991","theLab-lab for architecture","est. 2011","","","2011","0","",""
"10772","Fratelli Chiminello","Italy","","","0","0","",""
"131252","Getama, Denmark","est. 1899","Danish","","1899","0","",""
"2171","John Giorno","American, 1936–2019","American","Male","1936","2019","Q642513",""
"23473","David Shterenberg","","","Male","0","0","",""
"11196","Hessische Metallwerke (now mono GmbH), Germany","","","","0","0","",""
"4304","Minoru Niizuma","Japanese, 1930–1998","Japanese","Male","1930","1998","Q6869291","500115256.0"
"10131","Ciciban Shoe & Children's Ware Factory, Yugoslavia","","","","0","0","",""
"47514","Maija Beeton","","","","0","0","",""
"5777","Sophie Taeuber-Arp","Swiss, 1889–1943","Swiss","Female","1889","1943","Q254395","500020080.0"
"3528","Sol LeWitt","American, 1928–2007","American","Male","1928","2007","Q168587","500115429.0"
"7993","Constantin Boym","American, born Russia 1955","American","Male","1955","0","",""
"124","Glen Alps","American, 1914–1996","American","Male","1914","1996","",""
"2729","Bruce Horowitz","American, born 1949","American","Male","1949","0","",""
"48339","Vincent Kohler","Swiss, born 1977","Swiss","Male","1977","0","",""
"27856","Artecnica","American, founded 1986","American","","1986","0","",""
"5644","Gary Stephan","American, born 1942","American","Male","1942","0","",""
"38019","Teraoka Seiko Co., Ltd., Japan","","","","0","0","",""
"6186","Otto Von Wätjen","German, 1881–1942","German","Male","1881","1942","",""
"24450","Semyon Fridlyand","Russian, 1905–1964","Russian","Male","1905","1964","",""
"1228","Howard Cook","American, 1901–1980","American","Male","1901","1980","",""
"44876","Arturo Villaamil","Uruguayan, born 1947","Uruguayan","Male","1947","0","",""
"4591","Antoine Pevsner","French, born Russia. 1886–1962","French","Male","1886","1962","Q381950","500027433.0"
"589","Nell Blaine","American, 1922–1996","American","Female","1922","1996","Q6990000","500016457.0"
"3502","Gerd Leufert","Venezuelan, born Lithuania. 1914–1998","Venezuelan","Male","1914","1998","",""
"5914","Hugh Townley","American, 1923–2008","American","Male","1923","2008","",""
"10541","Pirelli S.p.A., Milan","","","","0","0","",""
"36892","Song Dong","Chinese, born 1966","Chinese","Male","1966","0","",""
"5190","Dietrich Sayler","Romanian","Romanian","Male","0","0","",""
"33052","PAX Water Technologies, Inc.","USA","American","","0","0","",""
"32800","Alan Charlton","British, born 1948","British","Male","1948","0","",""
