"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"4761","Wallace Putnam","American, 1899–1989","American","Male","1899","1989","",""
"212","Luis Arenal","Mexican, 1909–1985","Mexican","Male","1909","1985","",""
"569","James Bishop","American, born 1927","American","Male","1927","0","",""
"5251","Toni Schneiders","German, born 1920","German","Male","1920","0","",""
"3577","Lobel","French","French","","0","0","",""
"22894","Affonso Eduardo Reidy","Brazilian, born France. 1909–1964","Brazilian","Male","1909","1964","Q382957","500066967.0"
"30583","The Vanity Press, London","","","","0","0","",""
"5586","Hans Staeger","German, born 1928","German","Male","1928","0","",""
"35135","Meubles TV","","French","","0","0","",""
"10783","Heifetz Mfg. Co., New York, NY","","","","0","0","",""
"47694","Bad News","","","","0","0","",""
"5442","Robert J. Simone","American, born 1945","American","Male","1945","0","",""
"6524","Jack Youngerman","American, 1926–2020","American","Male","1926","2020","Q6115904","500004402.0"
"39013","Sophie Peters","","","","0","0","",""
"5262","Ben Schonzeit","American, born 1942","American","Male","1942","0","Q816588","500032146.0"
"8130","Jorge Silvetti","American, born Argentina 1942","American","Male","1942","0","",""
"40912","Zadok Ben-David","Israeli, born 1949","Israeli","","1949","0","",""
"9931","The Van Dorn Iron Works Co., Cleveland, OH","","","","0","0","",""
"75070","Leica Camera AG, Wetzlar, Germany","est. 1914","German","","1914","0","",""
"42491","Richard Barnes","American, born 1953","American","Male","1953","0","",""
"6407","Robin Winters","American, born 1950","American","Male","1950","0","",""
"48234","Igor Kordej","","","Male","0","0","",""
"6010","Hans Unger","British, 1872–1936","British","Male","1872","1936","",""
"8388","Josep Subirats Samora","Spanish, 1914–1997","Spanish","Male","1914","1997","",""
"41475","Lawrence C. Windom","American, born 1876","American","Male","1876","0","",""
"6333","Dennis Wheeler","American, born 1935","American","Male","1935","0","",""
"41433","Friz Freleng","American, 1905–1995","American","Male","1905","1995","",""
"37181","Laurel Nakadate","American, born 1975","American","Female","1975","0","Q3218817",""
"30478","Rafael Lozano-Hemmer","Mexican and Canadian, born 1967","Mexican","Male","1967","0","Q1872461","500121260.0"
"10222","Club Aluminum Products Co., Chicago, IL","","","","0","0","",""
"3268","Germaine Krull","Dutch, born Germany. 1897–1985","Dutch","Female","1897","1985","Q69776","500003762.0"
"31329","Deborah Kelly","","Australian","Female","0","0","",""
"7806","Andreas Gursky","German, born 1955","German","Male","1955","0","Q497712","500115262.0"
"7418","Chuck Hoberman","American, born 1956","American","Male","1956","0","Q4981234","500034042.0"
"3747","Adriana Maraz-Bernik","Yugoslav","Yugoslav","Female","0","0","",""
"7053","Dawoud Bey","American, born 1953","American","Male","1953","0","Q5242608","500114579.0"
"4128","Robert Mottar","American","American","Male","0","0","",""
"46997","Andrea Trimarchi","Italian, born 1980","Italian","Female","1980","0","",""
"45677","David Wisdom","","","","0","0","",""
"22724","Shirazeh Houshiary","British and Iranian, born Iran 1955","British","Female","1955","0","Q517651","500098954.0"
"6152","Maria Helena Vieira da Silva","French, born Portugal. 1908–1992","French","Female","1908","1992","Q242399","500124985.0"
"10450","Design Research, New York","","","","0","0","",""
"7868","Judith Rothschild","American","American","Female","0","0","",""
"67285","Keiichi Tanaami","Japanese, born 1936","Japanese","Male","1936","0","",""
"6267","Eva Watson-Schütze","American, 1867–1935","American","Female","1867","1935","Q433566","500088437.0"
"28843","Jean-Luc Verna","French, born 1966","French","Male","1966","0","",""
"12997","Natal'ia Nagorskaia","","","Female","0","0","",""
"24507","A. Fedorski","","","","0","0","",""
"5457","SITE","American, founded 1970","American","","1970","0","Q7439460","500115961.0"
"1544","Guy Dill","American, born 1946","American","Male","1946","0","",""
"32947","Nelson Ricardo Savinon","American, born 1971","American","","1971","0","",""
"7167","Dante Bandini","Italian, born 1940","Italian","Male","1940","0","",""
"3428","Jean Le Gac","French, born 1936","French","Male","1936","0","Q826970","500107862.0"
"10632","Gruppo Industriale Busnelli S.p.A., Milan","","","","0","0","",""
"1617","Werner Drewes","American, 1899–1985","American","Male","1899","1985","Q2561038","500013191.0"
"8157","Giovanni Guerrini","Italian, 1887–1972","Italian","Male","1887","1972","",""
"4538","Eleanore Peduzzi-Riva","Italian, born 1936","Italian","Female","1936","0","",""
"5190","Dietrich Sayler","Romanian","Romanian","Male","0","0","",""
"28852","Andro Wekua","Georgian, born 1977","Georgian","Male","1977","0","",""
"697","Kenneth J. Botto","American, 1937–2008","American","Male","1937","2008","",""
"8188","E. V. Day","American, born 1967","American","Female","1967","0","",""
"31023","Susan Sellers","American, born 1967","American","Female","1967","0","",""
"3535","Georges Liautaud","Haitian, 1899–1991","Haitian","Male","1899","1991","",""
"50002","Elsa Gramcko","Venezuelan, 1925–1994","Venezuelan","Female","1925","1994","",""
"69847","Jennifer Hackshaw","Venezuelan, born 1948","Venezuelan","Female","1948","0","",""
"9308","Knoll Associates, New York, NY","","","","0","0","Q1624295","500330427.0"
"257","Pierre Ayot","Canadian, 1943–1995","Canadian","Male","1943","1995","",""
"68049","Modern Meadow","American, founded 2011","American","","2011","0","",""
"28997","Swoon","American, born 1977","American","Female","1977","0","",""
"36500","Robert Mallet-Stevens","French, 1886–1945","French","Male","1886","1945","Q1000203","500023949.0"
"69885","Luigi Ferro","","","Male","0","0","",""
"1587","Piero Dorazio","Italian, 1927–2005","Italian","Male","1927","2005","Q459648","500010826.0"
"618","Erwin Blumenfeld","German, 1897–1969","German","Male","1897","1969","Q71827","500022598.0"
"6744","Myer Abel","American, 1904–1946","American","Male","1904","1946","",""
"32427","Captain Beefheart (Don Van Vliet)","American, 1941–2010","American","Male","1941","2010","Q312264","500329822.0"
"69897","James Guitet","French, born 1925","French","Male","1925","0","",""
"36442","Frank Lupo","American, born 1950","American","Male","1950","0","",""
"1073","Sarah Charlesworth","American, 1947–2013","American","Female","1947","2013","Q13560755","500056759.0"
"44169","LIZZIE FITCH/RYAN TRECARTIN","","","","0","0","",""
"19041","Charles Brohawn","","","Male","0","0","",""
"22581","USM U. Schaerer Sons Inc., USA","","","","0","0","",""
"48763","Jeff Rian","","","","0","0","",""
"4007","George Minne","Belgian, 1867–1941","Belgian","Male","1867","1941","",""
"9941","Nybro, Sweden","","Swedish","","0","0","",""
"3875","Ann McCoy","American, born 1946","American","Female","1946","0","",""
"5519","Francesco Somaini","Italian, 1926–2005","Italian","Male","1926","2005","Q2119700","500090149.0"
"1409","Lynn Davis","American, born 1944","American","Female","1944","0","",""
"4348","Jim Nutt","American, born 1938","American","Male","1938","0","Q6197218","500018267.0"
"2514","Margaret Harris","American","American","Female","0","0","",""
"6613","Antti Nurmesniemi","Finnish, 1927–2003","Finnish","Male","1927","2003","Q4777425","500003545.0"
"8000","Johannes Potente","German, 1908–1987","German","Male","1908","1987","",""
"26841","Poul Christiansen","Danish, born 1947","Danish","","1947","0","",""
"47962","Kees Wagenaars","Dutch, born 1961","Dutch","male","1961","0","",""
"31379","Michel Onfray","French, born 1959","French","Male","1959","0","",""
"659","Rodolfo Bonetto","Italian, 1929–1991","Italian","Male","1929","1991","Q2161208",""
"35485","Doug Hall","American, born 1944","American","Male","1944","0","",""
"1193","Roy Colmer","British, 1935–2014","British","Male","1935","2014","",""
"3325","Roger de La Fresnaye","French, 1885–1925","French","Male","1885","1925","Q718882","500013022.0"
"49915","Charles Brittin","","","Male","0","0","",""
"23819","David Bergelson","","","Male","0","0","",""
"9277","J.P. Kayser-Sohn Krefeld-Brockman, Germany","","","","0","0","",""
"35513","Gloria Camiruaga","Chilean, 1940–2006","Chilean","Female","1940","2006","",""
"10727","Anonymous","","","","0","0","",""
"6698","Ch Huard","Nationality unknown","Nationality unknown","","0","0","",""
"32825","Nalini Malani","Indian, born 1946","Indian","Female","1946","0","",""
"42576","Adrián Villar Rojas","Argentine, born 1980","Argentine","Male","1980","0","",""
"26100","Daniel Freitag","Swiss, born 1972","Swiss","Male","1972","0","",""
"31343","Allan Currall","British, born 1965","British","Male","1965","0","",""
"28686","Uwe Kowski","German, born 1963","German","Male","1963","0","",""
"41227","Cami Stone","Belgian, 1892–1975","Belgian","Female","1892","1975","",""
"9441","Ritz-Italora, Milan, Italy","","","","0","0","",""
"6544","Marco Zanuso","Italian, 1916–2001","Italian","Male","1916","2001","Q1394730","500065259.0"
"47039","Aktuální umĕni","Czech, founded 1964","","","1964","0","",""
"6398","Geoff Winningham","American, born 1943","American","Male","1943","0","",""
"26739","Julio Plaza","Brazilian, born Spain. 1938–2003","Brazilian","Male","1938","2003","",""
"1986","John Freeman","American, born 1942","American","Male","1942","0","",""
"5636","Mark Steinmetz","American, born 1961","American","Male","1961","0","",""
"5538","Pierre Soulages","French, born 1919","French","Male","1919","0","Q708631","500004928.0"
"29032","Byron Qually","South African, born 1973","South African","","1973","0","",""
"3039","Kein","American","American","","0","0","",""
"49627","Palmer Hayden","American, 1890–1973","American","Male","1890","1973","",""
"22582","Sam Hecht","British, born 1969","British","Male","1969","0","Q654495",""
"3495","Alfred Leslie","American, born 1927","American","Male","1927","0","Q577242","500006228.0"
"1229","Lia Cook","American, born 1942","American","Female","1942","0","",""
"3439","Fernando Leal","Mexican, 1896–1964","Mexican","Male","1896","1964","",""
"2923","Jasper Johns","American, born 1930","American","Male","1930","0","Q155057","500022247.0"
"10314","Alias S.r.l., Italy","","Italian","","0","0","",""
"1885","R. M. Fischer","American, born 1947","American","Male","1947","0","",""
"3116","Alain Kirili","French, born 1946","French","Male","1946","0","Q2829958","500087833.0"
"5450","Art Sinsabaugh","American, 1924–1983","American","Male","1924","1983","Q16010518","500016417.0"
"4922","Gerrit Rietveld","Dutch, 1888–1964","Dutch","Male","1888","1964","Q160435","500009183.0"
"2169","Paolo Gioli","Italian, born 1942","Italian","Male","1942","0","",""
"3567","Seymour Lipton","American, 1903–1986","American","Male","1903","1986","Q659858","500028802.0"
"22546","Bell Telephone Laboratories","American","American","","0","0","",""
"22710","Suzanne Powadiuk","","","Female","0","0","",""
"29725","SANAA","Japan, established 1995","","","1995","0","",""
"10398","Shop of Samuel Gragg, Furniture Warehouse, Boston, MA","","","","0","0","",""
"10068","Sinclair Radionics Ltd., Huntingdon, England","","","","0","0","",""
"31050","Dominik Steiger","Austrian, born 1940","Austrian","Male","1940","0","",""
"4787","Markus Raetz","Swiss, 1941–2020","Swiss","Male","1941","2020","Q477409","500007626.0"
"1586","Seena Donneson","American, born 1924","American","Female","1924","0","",""
"530","Gianni Bertini","Italian, born 1922","Italian","Male","1922","0","",""
"41447","Nobodycorp Internationale Unlimited","","","","0","0","",""
"7555","Boyd Webb","New Zealander, born 1947","New Zealander","Male","1947","0","",""
"28685","David Korty","American, born 1971","American","Male","1971","0","",""
"8823","Rogelio Jimenez","","","Male","0","0","",""
"374","Miriam Bat-Yosef","German, born 1931","German","Female","1931","0","",""
"42749","Annee Olofsson","Swedish, born 1966","Swedish","Female","1966","0","",""
"6026","Unknown Artist","American","American","","0","0","",""
"74783","Sergei Lobachev","Russian, born 1955","Russian","Male","1955","0","",""
"9110","GNT Automatic A/S, Soeborg, Denmark","","","","0","0","",""
"24014","V. Gruental","","","","0","0","",""
"35622","Shoichiro Azuma","Japanese, born 1957","Japanese","Male","1957","0","",""
"31006","Paola Pivi","Italian, born 1971","Italian","Female","1971","0","",""
"32280","Jim Jarmusch","American, born 1953","American","Male","1953","0","",""
"26608","Stan Brakhage","American, 1933–2003","American","Male","1933","2003","",""
"7686","Rafael Solbes","Spanish, 1940–1981","Spanish","Male","1940","1981","",""
"6062","Gino Valle","Italian, 1923–2003","Italian","Male","1923","2003","Q976404","500105914.0"
"22790","George Grenier III","","","Male","0","0","",""
"2898","Marcel Jean","French, 1900–1993","French","Male","1900","1993","Q3289050","500022344.0"
"3699","Lucien Mainssieux","French, 1885–1958","French","Male","1885","1958","",""
"49169","Jiří Pelcl","Czech, born 1950","Czech","Male","1950","0","",""
"3892","Michael McLoughlin","American, born 1936","American","Male","1936","0","",""
"69680","Riccardo ""Ricas"" Castagnedi","Italian, 1912–1999","Italian","","1912","1999","",""
"9083","Brionvega S.p.A., Italy","Italian, est. 1945","Italian","","1945","0","",""
"47838","Selten Gehörte Musik","","","","0","0","",""
"8485","Gillian Wearing","British, born 1963","British","Female","1963","0","Q10444417","500118664.0"
"24178","Boris Fridkin","","","Male","0","0","",""
"1307","Roberto Crippa","Italian, 1921–1972","Italian","Male","1921","1972","Q473798","500091709.0"
"10013","Hall China Co., East Liverpool, OH","","","","0","0","",""
"10306","Mazda Motor Corporation, California","American, established 1920","American","","1920","0","",""
"2193","Arnold Glimcher","American, born 1938","American","Male","1938","0","",""
"23451","Georgii Narbut","","","Male","0","0","",""
"6769","Hans J. Zeidler","German","German","Male","0","0","",""
"33191","Theo Watson","British, born 1981","British","Male","1981","0","",""
"43706","Tobias Madison","Swiss, born 1985","Swiss","Male","1985","0","",""
"2656","Harvey Himelfarb","American, born 1941","American","Male","1941","0","",""
"2113","Udo M. Geissler","German, born 1932","German","","1932","0","",""
"6250","Marian Warzecha","Polish, born 1930","Polish","Female","1930","0","",""
"37764","Anne Lacaton","French, born 1955","French","Female","1955","0","",""
"3749","Conrad Marca-Relli","American, 1913–2000","American","Male","1913","2000","Q472846","500020522.0"
"32741","Kenzo Minami","Japanese, born 1974","Japanese","Male","1974","0","",""
"44188","Lina Bo Bardi","Brazilian, born Italy. 1914–1992","Brazilian","Female","1914","1992","Q272400","500036905.0"
"7192","Paul D. Miller","American, born 1943","American","Male","1943","0","",""
"1697","Hermann Eidenbenz","Swiss, born India. 1902–1993","Swiss","Male","1902","1993","Q1424173",""
"6624","Fernand Léger","French, 1881–1955","French","Male","1881","1955","Q157183","500027374.0"
"4289","Gordon Newton","American, born 1948","American","Male","1948","0","",""
"68676","Andrzej Steinbach","German, born Poland, 1983","German","","1983","0","",""
"2347","Peter Grippe","American, 1912–2002","American","Male","1912","2002","Q7174391","500054246.0"
"49913","Robert Alexander","","","","0","0","",""
"27713","Trenton Doyle Hancock","American, born 1974","American","Male","1974","0","Q7838564","500114639.0"
"3729","C. Mann","British","British","","0","0","",""
"5622","Harold Steggles","British, 1910–1938","British","Male","1910","1938","",""
"24489","V. Zamiralio","","","","0","0","",""
"14195","Eugène Delâtre","French, 1864–1938","French","Male","0","0","Q3059817","500015432.0"
"3725","Henri Manguin","French, 1874–1949","French","Male","1874","1949","Q1605934","500010364.0"
"1774","Frederick H. Evans","British, 1853–1943","British","Male","1853","1943","Q1452901","500010446.0"
"5873","George A. Tice","American, born 1938","American","Male","1938","0","Q5545230","500037072.0"
"2552","Alex Hay","American, born 1930","American","Male","1930","0","Q19644275","500122496.0"
"10589","Grossherzogliche Sächische Fachschule, Germany","","","","0","0","",""
"74635","Sharp (Aaron Goodstone)","American, born 1966","American","Male","1966","0","",""
"7112","Marguerite van Cook","American","American","Female","0","0","",""
"7426","Martin Diethelm","Swiss","Swiss","Male","0","0","",""
"41872","Jim Henson","American, 1936–1990","American","Male","1936","1990","Q191037",""
"38213","Mduduzi Xakaza","South African, born 1965","South African","Male","1965","0","",""
"2665","Un'ichi Hiratsuka","Japanese, 1895–1997","Japanese","Male","1895","1997","",""
"47978","Autodesk Inc.","est. 1982","","","1982","0","",""
"10265","Arteluce S.A., Milan","Italian, founded 1936","","","1936","0","",""
"4896","Enric Ricart","Spanish, 1893–1960","Spanish","Male","1893","1960","",""
"35874","Christoph Weisshaar","German, born 1980","German","Male","1980","0","",""
"75017","Myrbor","French and Algerian, 1922–1936","French","","1922","1936","",""
"2982","John Kane","American, born Scotland. 1860–1934","American","Male","1860","1934","Q6242451","500002849.0"
"2769","Richard Hunt","American, born 1935","American","Male","1935","0","Q7326615","500124131.0"
"23330","Daum, France","","","","0","0","",""
"46741","Jessica Rosenkrantz","American, born 1983","American","Female","1983","0","",""
"444","Larry Bell","American, born 1939","American","Male","1939","0","Q202621","500005382.0"
"78","Aftograf","Russian","Russian","","0","0","",""
"9114","Kimura Glass Co. Ltd., Tokyo","","","","0","0","",""
"5015","Kitaoji Rosanjin","Japanese, 1883–1959","Japanese","Male","1883","1959","Q7367324","500123494.0"
"3274","Michel Szulc Krzyzanowski","Dutch, born 1949","Dutch","Male","1949","0","",""
"1052","César (César Baldaccini)","French, 1921–1998","French","Male","1921","1998","Q445065","500024535.0"
"7700","François Kollar","French, born Slovakia. 1904–1979","French","Male","1904","1979","Q3085041","500340443.0"
"1378","Peter Danko","American, born 1949","American","Male","1949","0","",""
"74118","Berislav Šerbetić","1935–2017","","","1935","2017","",""
"243","George Ault","American, 1891–1948","American","Male","1891","1948","Q2282231","500005655.0"
"8199","Lynne Yamamoto","American, born 1961","American","Female","1961","0","",""
"33148","Walter Bender","American, born 1956","American","Male","1956","0","",""
"36415","Beatriz González","Colombian, born 1938","Colombian","Female","1938","0","",""
"5747","Max Walter Svanberg","Swedish, born 1912","Swedish","Male","1912","0","",""
"1826","Hans Feibusch","British, born Germany. 1898–1998","British","Male","1898","1998","",""
"5308","James Seawright","American, born 1936","American","Male","1936","0","",""
"5376","Charles G. Shaw","American, 1892–1974","American","Male","1892","1974","Q5078400","500025487.0"
"5651","Marina Stern","American, 1928–2017","American","Female","1928","2017","",""
"911","Deborah Fleming Caffery","American, born 1948","American","Female","1948","0","",""
"41958","Peter Kodick (Peter Gravelle)","British","British","Male","0","0","",""
"8026","Christopher Connell","Australian, born 1954","Australian","Male","1954","0","",""
"3186","Karl Koepping","German, 1848–1914","German","Male","1848","1914","Q168340","500119483.0"
"44886","Tuur Van Balen","Belgian, born 1981","Belgian","Male","1981","0","",""
"27051","Tetra Pak, Sweden","","","","0","0","",""
"5675","Gunta Stölzl","Swiss, born Germany. 1897–1983","Swiss","Female","1897","1983","Q73085","500048725.0"
"34202","Zhang Dali","Chinese, born 1963","Chinese","Male","1963","0","",""
"1882","Ida E. Fischer","American, born Austria.1883–1956","American","Female","1883","1956","",""
"6869","Richard Lazzaro","American","American","Male","0","0","",""
"131527","Studio Swine, U.K.","est. 2011","British","","2011","0","",""
"6484","Takeo Yamaguchi","Japanese, 1902–1983","Japanese","Male","1902","1983","Q11467515","500328357.0"
"32133","Shaun O'Dell","American, born 1968","American","Male","1968","0","",""
"23519","Vasily Ermilov","Russian, 1894–1968","Russian","Male","1894","1968","Q462295","500030060.0"
"39391","Oscar Bony","Argentine, 1941–2002","Argentine","Male","1941","2002","",""
"8695","William Campbell","American, born 1954","American","Male","1954","0","",""
"74941","Enrique Ramírez","Chilean, born 1979","Chilean","Male","1979","0","",""
"42750","Tom Hunter","British, born 1965","British","Male","1965","0","",""
"70041","Georg Haeckel","German, 1873–1942","German","","1873","1942","",""
"68863","Jason Benning","American, 1935–2009","American","Male","1935","2009","",""
"5803","Tancredi (Tancredi Parmeggiani)","Italian, 1927–1964","Italian","Male","1927","1964","Q2392204","500021447.0"
"24583","Vasili Elkin","Russian, 1897–1991","Russian","Male","1897","1991","",""
"1707","Alfred Eisenstaedt","American, born Poland. 1898–1995","American","Male","1898","1995","Q62081","500059996.0"
"45151","Manfred Montwé","","","","0","0","",""
"11027","Bryce Brothers Co. for the Four Seasons","","","","0","0","",""
"38184","Giselle Baillie","South African, born 1971","South African","Female","1971","0","",""
"34926","Victor Masayesva, Jr.","Native American, born 1951","Native American","Male","1951","0","",""
"42477","Top O'Graphic","","","","0","0","",""
"23265","not tom dick & harry, The Netherlands","","","","0","0","",""
"11052","International Mobile Machines, USA","","","","0","0","",""
"8169","Langlands & Bell","British, active 1978–present","British","","1978","0","",""
"3992","John Mills","American, 1842–1916","American","Male","1842","1916","",""
"8240","Richard Gangle","American, born 1918","American","Male","1918","0","",""
"26738","The HeadBlade Company, LLC, Los Angeles, CA","USA, founded 2000","American","","2000","0","",""
"6223","Abraham Walkowitz","American, born Russia. 1878–1965","American","Male","1878","1965","Q4669219","500026928.0"
"18094","Robert Storr","American, born 1949","American","Male","1949","0","",""
"46889","Fat Les","","","","0","0","",""
"1344","Ronnie Cutrone","American, born 1948","American","Male","1948","0","",""
"14976","Mikhail Tarkhanov","","","Male","0","0","",""
"24004","Valentina Kulagina-Klutsis","","","Female","0","0","",""
"23443","Fedor Platov","","","Male","0","0","",""
"6052","Aida Vaisman","Argentine, died 1940","Argentine","Female","0","1940","",""
"7221","Roald Steen Hansen","Danish, born 1942","Danish","Male","1942","0","",""
"3175","Kobayashi Riichiro","Japanese","Japanese","Male","0","0","",""
"42754","Alexander Dominguez","","","","0","0","",""
"1935","Jean-Louis Forain","French, 1852–1931","French","Male","1852","1931","Q719614","500115211.0"
"49917","Marion Grogan","","","Female","0","0","",""
"8682","Sergio Berizzi","Italian, 1930–1976","Italian","Male","1930","1976","",""
"7480","Enrique Chagoya","American, born Mexico 1953","Mexican","Male","1953","0","Q1343964",""
"28150","Enric Miralles","Spanish, 1955–2000","Spanish","Male","1955","2000","Q723669","500061184.0"
"40735","Tancrède Synave","French, 1860–1936","French","Male","1860","1936","",""
"3433","Guillaume Le Roy","Dutch","Dutch","Male","0","0","",""
"49125","Micha Ullman","Israeli, born 1939","Israeli","Male","1939","0","",""
"3131","Ron Kleemann","American, 1937–2014","American","Male","1937","2014","",""
"24637","Tat’iana Glebova","","","Female","0","0","",""
"5960","Albert Tucker","Australian, 1914–1999","Australian","Male","1914","1999","Q3631144","500041112.0"
"1983","Arthur Freed","American, born 1936","American","Male","1936","0","",""
"30884","Patrick Corillon","Belgian, born 1959","Belgian","Male","1959","0","",""
"40536","Jazz Lee Alston","","","Female","0","0","",""
"1731","Engel-Pak","Belgian, 1885–1965","Belgian","Male","1885","1965","",""
"23797","N. Istselennov","","","","0","0","",""
"132545","Ann Tyng","American, born China, 1920–2011","American","Female","1920","2011","",""
"7107","Walter Sipser","American, born 1961","American","Male","1961","0","",""
"1241","Al Corchia","American, born 1935","American","Male","1935","0","",""
"48316","Ian Davenport","British, born 1966","","Male","1966","0","",""
"4317","Anthony Nobile","American, born 1938","American","Male","1938","0","",""
"7838","Étienne-Jules Marey","French, 1830–1904","French","Male","1830","1904","Q289217","500018125.0"
"23516","Volodymyr Bobryts'kyi","","","Male","0","0","",""
"2670","Milton Hirschl","American, 1917–1999","American","Male","1917","1999","",""
"35902","Tabaimo","Japanese, born 1975","Japanese","Female","1975","0","",""
"6618","Robert Andrew Parker","American, born 1927","American","Male","1927","0","","500095281.0"
"28098","Mark Grotjahn","American, born 1968","American","Male","1968","0","Q1900084","500331760.0"
"3831","Marcel Mathys","Swiss, born 1933","Swiss","Male","1933","0","",""
"3929","Wendy Meng","American, born 1944","American","Female","1944","0","",""
"28556","Hernan Bas","American, born 1978","American","Male","1978","0","Q3134271","500122416.0"
"32939","Louis Anquetin","French, 1861–1932","French","Male","1861","1932","",""
"6822","Stephanie Brody Lederman","American, born 1939","American","Female","1939","0","",""
"27596","Heike Baranowsky","German, born 1967","German","Female","1967","0","",""
"1919","Eduard Flor","Dutch, born 1925","Dutch","Male","1925","0","",""
"28726","Jean-Francois Moriceau","French, born 1974","French","","1974","0","",""
"22839","Jeanne Gang","American, born 1964","American","Female","1964","0","",""
"29007","Aaron Young","American, born 1972","American","Male","1972","0","",""
"22598","Christopher R. Sharples","American, born 1963","American","Male","1963","0","",""
"24452","Sigurd Lewerentz","Swedish","Swedish","Male","0","0","",""
"29073","Lorraine Gamman","British, born 1957","British","Female","1957","0","",""
"6943","David Lewis","British, 1939–2011","British","Male","1939","2011","",""
"6136","Luigi Veronesi","Italian, 1908–1998","Italian","Male","1908","1998","Q519428","500008913.0"
"6528","Teresa Zabala","American, born 1938","American","Female","1938","0","",""
"43334","Jean Dupuy","French, born 1925","French","","1925","0","",""
"5993","Nikolai Andreevich Tyrsa","Russian","Russian","Male","0","0","",""
"1734","William England","British, 1816–1896","British","Male","1816","1896","",""
"14187","W. Baxter","","","","0","0","",""
"3720","Alfred Manessier","French, 1911–1993","French","Male","1911","1993","Q664268","500010362.0"
"509","Thoni Bern","Swiss","Swiss","","0","0","",""
"47800","Marshall Mellow","","","","0","0","",""
"4792","Arnulf Rainer","Austrian, born 1929","Austrian","Male","1929","0","Q563515","500005072.0"
"183","Manuel Angeles Ortiz","Spanish, 1896–1984","Spanish","Male","1895","1984","Q5994858",""
"1835","Rochelle Feinstein","American, born 1947","American","Female","1947","0","",""
"3572","Harvey Littleton","American, born 1922","American","Male","1922","0","Q15488059","500078793.0"
"1717","Eliot Elisofon","American, 1911–1973","American","Male","1911","1973","Q5361228","500294268.0"
"8330","Maurizio Cattelan","Italian, born 1960","Italian","Male","1960","0","Q655398","500116125.0"
"7699","Paul Jeuffrain","French, died 1916","French","Male","0","1916","",""
"8068","Jorge Ribalta","Spanish, born 1963","Spanish","Male","1963","0","",""
"27589","Solange Fabião","Brazilian, born 1963","Brazilian","Female","1963","0","",""
"8585","Günther Ssymmank","German, born 1920","German","Male","1920","0","",""
"2094","Piero Gatti","Italian, born 1940","Italian","Male","1940","0","",""
"5278","Esti Schur","Israeli","Israeli","Female","0","0","",""
"5037","Alfredo Rostgaard","Cuban, born 1943","Cuban","Male","1943","0","Q4723856","500075727.0"
"5692","Marianne Strengell","American, born Finnish. 1909–1998","American","Female","1909","1998","Q20256999","500105168.0"
"48051","Memphis, Milan","1981–1985","","","1981","1985","",""
"1081","Roger Chastel","French, 1897–1981","French","Male","1897","1981","",""
"3877","Charles H. McCrea","American","American","Male","0","0","",""
"877","David Burliuk","Ukrainian, 1882–1967","Ukrainian","Male","1882","1967","Q610532","500026962.0"
"248","Richard Avedon","American, 1923–2004","American","Male","1923","2004","Q305497","500013773.0"
"28889","Charles Dudley Arnold","Canadian, 1844–1927","Canadian","Male","1844","1927","",""
"2209","Ralph Goings","American, born 1928","American","Male","1928","0","Q459309","500019481.0"
"6226","John Wallace","Canadian","Canadian","Male","0","0","",""
"3525","Wyndham Lewis","British, 1882–1957","British","Male","1882","1957","Q780102","500025826.0"
"41160","Eberhard Viegener","German, 1890–1967","German","Male","1890","1967","",""
"2023","Masahisa Fukase","Japanese, 1934–2012","Japanese","Male","1934","2012","Q2065928","500318019.0"
"48793","David Whitehead Ltd., U.K.","est. 1815","British","","1815","0","",""
"7852","Bastienne Schmidt","German, born 1961","German","Male","1961","0","",""
"5554","Merle Spandorfer","American, born 1934","American","Female","1934","0","",""
"1238","William Copley","American, 1919–1996","American","Male","1919","1996","Q2578319","500029656.0"
"2333","Robert Gretczko","American, born 1944","American","Male","1944","0","",""
"364","Bernard Baschet","French, 1917–2015","French","Male","1917","2015","",""
"36779","Irwin Gershen","","","Male","0","0","",""
"47810","Eugene Chadbourne","American, born 1951","","","0","0","",""
"8080","Thomas Geismar","American, born 1931","American","Male","1931","0","",""
"918","Charles Cajori","American, born 1921","American","Male","1921","0","",""
"3962","Duane Michals","American, born 1932","American","Male","1932","0","Q931923","500053930.0"
"1390","Alfred Dargis","American","American","Male","0","0","",""
"24770","Miriam Bäckström","Swedish, born 1967","Swedish","Female","1967","0","",""
"6707","R. A. Vlmann","Nationality unknown","Nationality unknown","","0","0","",""
"8180","M. Bosshard","Italian","Italian","Male","0","0","",""
"75015","Sanlé Sory","Burkinabe, born 1943","Burkinabe","Male","1943","0","",""
"35535","Emi Segawa","Japanese, 1959–1982","Japanese","Female","1959","1982","",""
"2146","Ralph Gibson","American, born 1939","American","Male","1939","0","Q1233831","500094623.0"
"5600","Eugeniusz Stankiewicz","Polish, born 1942","Polish","Male","1942","0","",""
"8399","Pierre Gauchat","Swiss, 1902–1956","Swiss","Male","1902","1956","Q18214811",""
"10257","Kodak A/G, Stuttgart","","","","0","0","",""
"49918","Hermann Hesse","Swiss, 1877–1962","Swiss","Male","1877","1962","",""
"6980","William Preston Mayfield","American, 1896–1974","American","Male","1896","1974","",""
"27144","Eve Aschheim","American, born 1958","American","Female","1958","0","",""
"69816","K-Rob","","","Male","0","0","",""
